"variant","count","total","collection_date","collection_date_num","prop"
"Omicron (BA.5.2)",0,1477,2021-07-26,18834,0
"Omicron (BA.5.2)",0,2169,2021-08-02,18841,0
"Omicron (BA.5.2)",0,1594,2021-08-09,18848,0
"Omicron (BA.5.2)",0,1694,2021-08-16,18855,0
"Omicron (BA.5.2)",0,2665,2021-08-23,18862,0
"Omicron (BA.5.2)",0,2897,2021-08-30,18869,0
"Omicron (BA.5.2)",0,2567,2021-09-06,18876,0
"Omicron (BA.5.2)",0,2214,2021-09-13,18883,0
"Omicron (BA.5.2)",0,2005,2021-09-20,18890,0
"Omicron (BA.5.2)",0,2155,2021-09-27,18897,0
"Omicron (BA.5.2)",0,2622,2021-10-04,18904,0
"Omicron (BA.5.2)",0,2281,2021-10-11,18911,0
"Omicron (BA.5.2)",0,2052,2021-10-18,18918,0
"Omicron (BA.5.2)",0,2043,2021-10-25,18925,0
"Omicron (BA.5.2)",0,2203,2021-11-01,18932,0
"Omicron (BA.5.2)",0,1882,2021-11-08,18939,0
"Omicron (BA.5.2)",0,1709,2021-11-15,18946,0
"Omicron (BA.5.2)",0,2319,2021-11-22,18953,0
"Omicron (BA.5.2)",0,2668,2021-11-29,18960,0
"Omicron (BA.5.2)",0,2588,2021-12-06,18967,0
"Omicron (BA.5.2)",0,2596,2021-12-13,18974,0
"Omicron (BA.5.2)",0,5353,2021-12-20,18981,0
"Omicron (BA.5.2)",0,8949,2021-12-27,18988,0
"Omicron (BA.5.2)",0,7904,2022-01-03,18995,0
"Omicron (BA.5.2)",0,5530,2022-01-10,19002,0
"Omicron (BA.5.2)",0,7416,2022-01-17,19009,0
"Omicron (BA.5.2)",0,3611,2022-01-24,19016,0
"Omicron (BA.5.2)",0,7343,2022-01-31,19023,0
"Omicron (BA.5.2)",0,5359,2022-02-07,19030,0
"Omicron (BA.5.2)",0,3478,2022-02-14,19037,0
"Omicron (BA.5.2)",0,1970,2022-02-21,19044,0
"Omicron (BA.5.2)",0,1300,2022-02-28,19051,0
"Omicron (BA.5.2)",0,691,2022-03-07,19058,0
"Omicron (BA.5.2)",0,516,2022-03-14,19065,0
"Omicron (BA.5.2)",0,338,2022-03-21,19072,0
"Omicron (BA.5.2)",0,243,2022-03-28,19079,0
"Omicron (BA.5.2)",0,345,2022-04-04,19086,0
"Omicron (BA.5.2)",0,511,2022-04-11,19093,0
"Omicron (BA.5.2)",0,560,2022-04-18,19100,0
"Omicron (BA.5.2)",1,589,2022-04-25,19107,0.00169779286926995
"Omicron (BA.5.2)",5,817,2022-05-02,19114,0.00611995104039168
"Omicron (BA.5.2)",5,603,2022-05-09,19121,0.00829187396351575
"Omicron (BA.5.2)",10,600,2022-05-16,19128,0.0166666666666667
"Omicron (BA.5.2)",23,644,2022-05-23,19135,0.0357142857142857
"Omicron (BA.5.2)",96,1094,2022-05-30,19142,0.0877513711151737
"Omicron (BA.5.2)",134,1541,2022-06-06,19149,0.0869565217391304
"Omicron (BA.5.2)",328,2181,2022-06-13,19156,0.150389729481889
"Omicron (BA.5.2)",227,1736,2022-06-20,19163,0.130760368663594
"Omicron (BA.5.2)",509,2689,2022-06-27,19170,0.189289698772778
"Omicron (BA.5.2)",421,2184,2022-07-04,19177,0.192765567765568
"Omicron (BA.5.2)",182,919,2022-07-11,19184,0.198041349292709
"Omicron (BA.5.2)",82,463,2022-07-18,19191,0.177105831533477
"Omicron (BA.5.2)",9,66,2022-07-25,19198,0.136363636363636
"Other",264,266,2020-06-01,18414,0.992481203007519
"Other",368,368,2020-06-08,18421,1
"Other",428,428,2020-06-15,18428,1
"Other",120,120,2020-06-22,18435,1
"Other",147,147,2020-06-29,18442,1
"Other",138,138,2020-07-06,18449,1
"Other",190,190,2020-07-13,18456,1
"Other",114,114,2020-07-20,18463,1
"Other",283,283,2020-07-27,18470,1
"Other",189,189,2020-08-03,18477,1
"Other",241,242,2020-08-10,18484,0.995867768595041
"Other",65,65,2020-08-17,18491,1
"Other",252,255,2020-08-24,18498,0.988235294117647
"Other",197,202,2020-08-31,18505,0.975247524752475
"Other",273,279,2020-09-07,18512,0.978494623655914
"Other",239,240,2020-09-14,18519,0.995833333333333
"Other",167,169,2020-09-21,18526,0.988165680473373
"Other",245,246,2020-09-28,18533,0.995934959349594
"Other",184,184,2020-10-05,18540,1
"Other",114,114,2020-10-12,18547,1
"Other",187,189,2020-10-19,18554,0.989417989417989
"Other",137,141,2020-10-26,18561,0.971631205673759
"Other",201,214,2020-11-02,18568,0.939252336448598
"Other",134,143,2020-11-09,18575,0.937062937062937
"Other",138,143,2020-11-16,18582,0.965034965034965
"Other",455,468,2020-11-23,18589,0.972222222222222
"Other",630,641,2020-11-30,18596,0.982839313572543
"Other",630,642,2020-12-07,18603,0.981308411214953
"Other",869,879,2020-12-14,18610,0.988623435722412
"Other",733,796,2020-12-21,18617,0.920854271356784
"Other",470,502,2020-12-28,18624,0.936254980079681
"Other",526,638,2021-01-04,18631,0.824451410658307
"Other",493,540,2021-01-11,18638,0.912962962962963
"Other",583,624,2021-01-18,18645,0.934294871794872
"Other",412,440,2021-01-25,18652,0.936363636363636
"Other",798,891,2021-02-01,18659,0.895622895622896
"Other",507,731,2021-02-08,18666,0.693570451436389
"Other",873,994,2021-02-15,18673,0.878269617706237
"Other",898,1088,2021-02-22,18680,0.825367647058823
"Other",991,1345,2021-03-01,18687,0.736802973977695
"Other",1007,1780,2021-03-08,18694,0.565730337078652
"Other",1094,1840,2021-03-15,18701,0.594565217391304
"Other",1194,2129,2021-03-22,18708,0.560826679192109
"Other",1196,2517,2021-03-29,18715,0.475168851807708
"Other",1381,3699,2021-04-05,18722,0.373344147066775
"Other",872,3724,2021-04-12,18729,0.234156820622986
"Other",620,3345,2021-04-19,18736,0.185351270553064
"Other",609,4632,2021-04-26,18743,0.131476683937824
"Other",300,3250,2021-05-03,18750,0.0923076923076923
"Other",208,3183,2021-05-10,18757,0.0653471567703424
"Other",223,3268,2021-05-17,18764,0.0682374541003672
"Other",160,2176,2021-05-24,18771,0.0735294117647059
"Other",171,2390,2021-05-31,18778,0.0715481171548117
"Other",78,1923,2021-06-07,18785,0.0405616224648986
"Other",79,1981,2021-06-14,18792,0.0398788490661282
"Other",79,1944,2021-06-21,18799,0.0406378600823045
"Other",79,2024,2021-06-28,18806,0.0390316205533597
"Other",112,2011,2021-07-05,18813,0.0556936847339632
"Other",56,2028,2021-07-12,18820,0.0276134122287968
"Other",26,1984,2021-07-19,18827,0.0131048387096774
"Other",11,1477,2021-07-26,18834,0.00744752877454299
"Other",38,2169,2021-08-02,18841,0.0175195942830798
"Other",32,1594,2021-08-09,18848,0.0200752823086575
"Other",18,1694,2021-08-16,18855,0.0106257378984652
"Other",25,2665,2021-08-23,18862,0.00938086303939963
"Other",16,2897,2021-08-30,18869,0.00552295478080773
"Other",35,2567,2021-09-06,18876,0.0136345929100117
"Other",23,2214,2021-09-13,18883,0.0103884372177055
"Other",45,2005,2021-09-20,18890,0.0224438902743142
"Other",35,2155,2021-09-27,18897,0.0162412993039443
"Other",56,2622,2021-10-04,18904,0.0213577421815408
"Other",14,2281,2021-10-11,18911,0.00613765892152565
"Other",19,2052,2021-10-18,18918,0.00925925925925926
"Other",39,2043,2021-10-25,18925,0.0190895741556534
"Other",64,2203,2021-11-01,18932,0.0290512936904222
"Other",58,1882,2021-11-08,18939,0.0308182784272051
"Other",42,1709,2021-11-15,18946,0.0245757753071972
"Other",42,2319,2021-11-22,18953,0.018111254851229
"Other",80,2668,2021-11-29,18960,0.0299850074962519
"Other",89,2588,2021-12-06,18967,0.0343894899536321
"Other",81,2596,2021-12-13,18974,0.0312018489984592
"Other",204,5353,2021-12-20,18981,0.0381094713244909
"Other",517,8949,2021-12-27,18988,0.0577718180802324
"Other",472,7904,2022-01-03,18995,0.0597165991902834
"Other",292,5530,2022-01-10,19002,0.0528028933092224
"Other",617,7416,2022-01-17,19009,0.0831984897518878
"Other",172,3611,2022-01-24,19016,0.047632234837995
"Other",264,7343,2022-01-31,19023,0.0359526079259158
"Other",266,5359,2022-02-07,19030,0.0496361261429371
"Other",178,3478,2022-02-14,19037,0.051178838412881
"Other",94,1970,2022-02-21,19044,0.0477157360406091
"Other",71,1300,2022-02-28,19051,0.0546153846153846
"Other",57,691,2022-03-07,19058,0.0824891461649783
"Other",25,516,2022-03-14,19065,0.0484496124031008
"Other",20,338,2022-03-21,19072,0.0591715976331361
"Other",20,243,2022-03-28,19079,0.0823045267489712
"Other",10,345,2022-04-04,19086,0.0289855072463768
"Other",19,511,2022-04-11,19093,0.0371819960861057
"Other",24,560,2022-04-18,19100,0.0428571428571429
"Other",14,589,2022-04-25,19107,0.0237691001697793
"Other",30,817,2022-05-02,19114,0.0367197062423501
"Other",18,603,2022-05-09,19121,0.0298507462686567
"Other",10,600,2022-05-16,19128,0.0166666666666667
"Other",14,644,2022-05-23,19135,0.0217391304347826
"Other",11,1094,2022-05-30,19142,0.010054844606947
"Other",39,1541,2022-06-06,19149,0.0253082414016872
"Other",53,2181,2022-06-13,19156,0.0243007794589638
"Other",18,1736,2022-06-20,19163,0.01036866359447
"Other",73,2689,2022-06-27,19170,0.0271476385273336
"Other",49,2184,2022-07-04,19177,0.0224358974358974
"Other",28,919,2022-07-11,19184,0.0304678998911861
"Other",10,463,2022-07-18,19191,0.0215982721382289
"Other",3,66,2022-07-25,19198,0.0454545454545455
